,text,Username,Timestamp,location
2622," 배우 아콰피나가 첫 영화 찍기 전 쓴 글이라고.('오션스8'인듯) 사람들 실망시키면 어쩌지, 두렵다 겁난다 이런 말들이 써 있다. 그래도 끝에선 괜찮아 다들 겁내,하고 자기감정을 수용하며 토닥토닥. 스스로를 행복하게…",jae6je,Sun Jan 26 11:10:15 +0000 2020,#PoeticBeauty_JAEHYUN
2623, Sam Mendes is winning his second Oscar for Directing no matter what. The only question you have to ask now is whether…,msbreviews,Sun Jan 26 11:10:15 +0000 2020,Portugal
2624," 日本では現在１８人がウイルス検査中。
日本政府から情報を得ていると思われるトルコ大使館の
自国民向け公式ツイートです
この３日後、日本で４人目の感染者を厚生労働省が公表。 https://t.co/MggUcoGURd",ezohoi,Sun Jan 26 11:10:15 +0000 2020,蝦夷地札幌平岸高台公園近隣
2625," @desimojito @BDUTT Watch: Afzal Guru confesses 'the conspiracy' to attack the Indian Parliament. 

via @ABPNews  

https…",RanjeetMahato,Sun Jan 26 11:10:15 +0000 2020,India
2626,Kamu bisa menggali banyak ide untuk bisa memecahkan masalah finansialmu! #,srisinta72,Sun Jan 26 11:10:16 +0000 2020,None
2627," “People are sick and tired of being called racist. If you voted for Brexit, you’re racist. If you voted for Boris, you’re…",darlingvivien,Sun Jan 26 11:10:16 +0000 2020,None
2628,"Absolutely agree that, as Commander-In-Chief, @realDonaldTrump should not have been so dismissive of injuries infli… https://t.co/kCrIqDFkje",Jermaine_Hudson,Sun Jan 26 11:10:16 +0000 2020,"Chicago, IL"
2629,A big #rockbuddy thank you for this blast from the past pic from #DoningtonMonstersOfRock in 1991. With @acdc… https://t.co/PCd0k6tdQ9,RabbitAttackPR,Sun Jan 26 11:10:16 +0000 2020,"Torquay, Devon, United Kingdom"
2630," this is a backstage photo from the 'do you' mv shooting and like,,, fr never getting over the extremely proud smile yoonie ha…",caribonara,Sun Jan 26 11:10:16 +0000 2020, 19/01/19
2631," ""The Veterans of Foreign Wars, the nation's largest veterans group, is asking President Trump to apologize for minimizing…",sszonke,Sun Jan 26 11:10:16 +0000 2020,"South Afrıka, Azania, Mzansi"
2632," If you are a bootlicker of the ruling regime peddling hate against marginalised people, and increasing YOUR POWER at THE…",iamumaid,Sun Jan 26 11:10:16 +0000 2020,"Nalgonda, India"
2633, bhai kiya dil khus kar raha he tu Rashamians ka yar aesa mat kar itna accha sunne ki aadat nahi he hum Rashamians ko kahi…,JayaSin38564132,Sun Jan 26 11:10:17 +0000 2020,"Noida, India"
2634," ""CNN and others have ignored Paul Sperry's reporting for Real Clear Investigations, which reported about Vindman's lib…",jefsal1,Sun Jan 26 11:10:17 +0000 2020,None
2635, ide todos para a grande puta que vos pariu,cariina_meliim2,Sun Jan 26 11:10:17 +0000 2020,"Machico, Portugal"
2636,I am terrified to the point in which I am sensing an anxiety attack approaching.,alrxeem,Sun Jan 26 11:10:17 +0000 2020,"Abu Dhabi, United Arab Emirates"
2637," This is the nicest thing I have seen today, captures the spirit of the Republic of India much better than the parade down…",AsifAli95788859,Sun Jan 26 11:10:18 +0000 2020,None
2638," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",ChocoKitkaat,Sun Jan 26 11:10:18 +0000 2020,None
2639, Fascists demand control of the media. Fascists dictate what questions can be asked. Fascists attack the media to give e…,ibileyearegbes3,Sun Jan 26 11:10:18 +0000 2020,Global Woman
2640," Shooting inspired by pop singers like Marina and the diamonds:

“Got a figure like a pin-up, got a figure like a doll
Don'…",lizebauki,Sun Jan 26 11:10:18 +0000 2020,None
2641," ALERT! 

Muslim Public Affairs Council (MPAC) ""Hollywood division"" is working with studios to alter the way Islam is portrayed…",snottybitchhpi,Sun Jan 26 11:10:18 +0000 2020,United States
2642," Nine months after having a heart attack, Iker Casillas is almost completely recovered 🙌 https://t.co/FhkQpwEkmA",callofb0oty,Sun Jan 26 11:10:18 +0000 2020,"San Diego, CA"
2643,@desmondotoole @gavreilly @BrendanHowlin @sinnfeinireland Again you choose to focus on one section that was involve… https://t.co/FYgmRNexrq,runyourmouthoff,Sun Jan 26 11:10:18 +0000 2020,Belfast 
2644, Yes we know ur hospitality 😈😈 https://t.co/mckJjie4wp,libetard,Sun Jan 26 11:10:18 +0000 2020,None
2645," ""The Veterans of Foreign Wars, the nation's largest veterans group, is asking President Trump to apologize for minimizing…",pam_brophy,Sun Jan 26 11:10:19 +0000 2020,Europe
2646," Trump’s “legal” defense:

1) Attack Schiff and Pelosi
2) Spread conspiracy theories about the Bidens
3) Block key witnesses fr…",Mholt64Mary,Sun Jan 26 11:10:19 +0000 2020,"Virginia, USA"
2647, @pastafrolagang No hubo mejores que los de crash spyro y sega https://t.co/jij3aAh0YB,rosasuperficial,Sun Jan 26 11:10:19 +0000 2020,Júpiter
2648, Clearly the mother wasn't ENOUGH,Jadranque,Sun Jan 26 11:10:19 +0000 2020,Galaxy Far Far Away
2649,Attack of the tail!!,Twilightseven,Sun Jan 26 11:10:19 +0000 2020,USA
2650," Salafister -
en stadig større trussel  mod Tyskland

Nu 3 gange så mange,som i 2011
De har vokseværk

De findes nu i selv de…",TatoAron,Sun Jan 26 11:10:20 +0000 2020,None
2651,"@Blackford, Politics Scotland, obvious from his car crash interview @SNP are spending huge sums on Civil Service pr… https://t.co/AbO8M8JPf6",AdoreAppys,Sun Jan 26 11:10:20 +0000 2020,None
2652," गणतंत्र दिवस पर असम के 2 जिलों में 4 धमाके, मामले की जांच जारी..अभी दो दिन पहले असम को भारत से अलग करने का भाषण देने…",Tanu58960477,Sun Jan 26 11:10:20 +0000 2020,None
2653," “People are sick and tired of being called racist. If you voted for Brexit, you’re racist. If you voted for Boris, you’re…",hatcatfat,Sun Jan 26 11:10:20 +0000 2020,None
2654,"Two people were killed and seven people were injured early Sunday morning in a shooting at a bar in South Carolina,… https://t.co/awo4DE7Zgo",BloombergAU,Sun Jan 26 11:10:20 +0000 2020,Sydney
2655, Je crois que j’ai rarement vu un shooting aussi incroyable,Iucobain,Sun Jan 26 11:10:21 +0000 2020,Somewhere
2656,jet pribadi mane yg harganya 500jt,guIeayam,Sun Jan 26 11:10:21 +0000 2020,"tbh,idc"
2657," This is the nicest thing I have seen today, captures the spirit of the Republic of India much better than the parade down…",Pagal74038172,Sun Jan 26 11:10:21 +0000 2020,None
2658, The man who led the undercover effort to expose the fetal tissue sales practices of Planned Parenthood and others in the…,David42716938,Sun Jan 26 11:10:21 +0000 2020,Texas
2659," Just two days after the attack on Ansari, a 26-year-old Muslim teacher who taught in a religious seminary was thrown out of a…",Pr0ud_PaK,Sun Jan 26 11:10:21 +0000 2020,Pakistan🇵🇰
2660," Our pride Sid?
Pride for what?
•Abusing someone's respectable father?
•for being physical for no reason?
•or for saying tu ap…",Arjunmyheartmy1,Sun Jan 26 11:10:22 +0000 2020,"New Delhi, India"
2661," So I'm bald.... 

I actually dont mind it too much but I think it might give Mamma Fresh a heart attack! 

Thanks to everyone…",LQVISR6,Sun Jan 26 11:10:22 +0000 2020,🇩🇪/🇦🇹 
2662," What would they do about fgm, honour crime, blasphemy,, the child rape gangs? https://t.co/CJZsnPY7S1",a5a2a335e2fa44e,Sun Jan 26 11:10:22 +0000 2020,Puerto de Sagunto.
2663,Oh God i almost had a heart attack,WoodsyPet,Sun Jan 26 11:10:22 +0000 2020,Enjoying in my box
2664, do u like my scented candle its baja blast,_m1siu,Sun Jan 26 11:10:22 +0000 2020,"Chicago, IL"
2665," Trump Team Defense Strategy?

Plan A - Attack Adam Schiff 

Plan B - Blame the Process

Plan C - Corrupt the Truth  

Noth…",23otter,Sun Jan 26 11:10:22 +0000 2020,"Chicago, IL"
2666, Un acusado por violacion que ahora se dedica a ser “pastor” hace un llamado a los partidos políticos para firmar un com…,JosSand44770913,Sun Jan 26 11:10:22 +0000 2020,None
2667," #ScriptedBiggBoss13 
#BiasedBBTargetsAsim 
Scripted show
Biased host 
Provoking gangs
Fix callers
Paid guest 
(That much is d…",donelpatel2,Sun Jan 26 11:10:23 +0000 2020,None
2668," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",FlippyTheYoshi,Sun Jan 26 11:10:23 +0000 2020,None
2669,That girl just have been practicing to run in the Olympics because chickens don't quit running easily lol,MoreGoodies,Sun Jan 26 11:10:23 +0000 2020,None
2670," What would be the response around the world if the French destroyed the 30,000 year old stone age cave paintings for mi…",apicot,Sun Jan 26 11:10:23 +0000 2020,Sydney
2671," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",beusqoen,Sun Jan 26 11:10:23 +0000 2020,roses
2672, Immigrants doing the jobs Americans won’t do: Murdering children. Sick.,SiscoeNick,Sun Jan 26 11:10:23 +0000 2020,"Montana, USA"
2673," US vice pres. Pence exploit Holocaust memorial to venomously attack Iran.

The article by Finian Cunningham, published by @Van…",Lonewol66215210,Sun Jan 26 11:10:23 +0000 2020,world
2674," ALERT! 

Muslim Public Affairs Council (MPAC) ""Hollywood division"" is working with studios to alter the way Islam is portrayed…",bchckk,Sun Jan 26 11:10:23 +0000 2020,None
2675," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",ganesimanuel,Sun Jan 26 11:10:24 +0000 2020,"Yogyakarta, Indonesia"
2676," #ScriptedBiggBoss13 
#BiasedBBTargetsAsim 
Scripted show
Biased host 
Provoking gangs
Fix callers
Paid guest 
(That much is d…",PiyaGup18311936,Sun Jan 26 11:10:24 +0000 2020,None
2677," 'A bully and a liar!' John Bercow torn apart in ferocious attack by former Black Rod

Bercow,  one nasty little poo,....…",donifordace,Sun Jan 26 11:10:24 +0000 2020,"Taunton, England"
2678, राम राम जी 🙏 यह Islamist अपनी ideology से compromise नहीं कर रही अपनी strategy बदल रही है 🤔 हम आपक़े दोगले वजूद को सब के…,JayeshPatel2515,Sun Jan 26 11:10:24 +0000 2020,None
2679,@ConsumeProgeny Def the Empire Strikes Back of gaming. Everything was so fucking polished for the time. They droppe… https://t.co/EKJ4WArvnT,reptilescorpio,Sun Jan 26 11:10:24 +0000 2020,None
2680,"#ScienceHasFailedToAnswer Why great leaders often die young, while the worst elements thrive &amp; dominate at length T… https://t.co/FI9ww9qI4b",BealnamBlath,Sun Jan 26 11:10:24 +0000 2020,collinsassassination.wordpress
2681," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",fizzychi,Sun Jan 26 11:10:24 +0000 2020,ninja pocket
2682," French communists attack Iranian opposition members in #Paris. 

When you stand next to terrorists long enough you will even…",HMahoutchiyan,Sun Jan 26 11:10:25 +0000 2020,None
2683," Adv Busisiwe Mkhwebane:

1. They broke into her house
2. Tried to poison her
3. Harrassed her mother and family
4. Insult…",MduduziDlamini9,Sun Jan 26 11:10:25 +0000 2020,S 28°31' 0'' / E 28°51' 0''
2684," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",darimanaja,Sun Jan 26 11:10:25 +0000 2020,"Malang, Jawa Timur"
2685,@TarekFatah Still people say that Islam is a religion of peace....Deport these Muslims who are threatening her to M… https://t.co/6iiX6N0ew6,Abhinav70039384,Sun Jan 26 11:10:25 +0000 2020,None
2686, Il est sympa le mode tirreur nerf sur fortnite ! Sa fait 1 mois et demi que je ressens une sensation frustante de balle a blan…,LuffyMugi3,Sun Jan 26 11:10:25 +0000 2020,None
2687," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",herstinkygarlic,Sun Jan 26 11:10:25 +0000 2020,Maldives
2688," we dont deserve dogs. 😭
น้องหมาที่เป็น autism service dog พยายามช่วยเจ้านายสงบสติอารมณ์ตอนที่เธอมีอาการ panic น้องพยายาม…",GgraceNnp,Sun Jan 26 11:10:26 +0000 2020,คิดถึงคุณจอนอีกแล้วววว🥰
2689, do u like my scented candle its baja blast,OzzyOzwalden,Sun Jan 26 11:10:26 +0000 2020,Germany
2690," [CUT🎞💙] 200126

Weekly review - &lt;Crash Landing On You &gt; #คิมแจฮวาน CUT

🔗https://t.co/RWBSccRtkC

©️okke_okkey
#김재환 #KIMJA…",dduckyybinwh,Sun Jan 26 11:10:26 +0000 2020,None
2691," In light of Jane Goodall's statements about population, I'm re-upping my thread on the dark history of the rhetoric of po…",EsTresidder,Sun Jan 26 11:10:26 +0000 2020,"Banavie, Scotland"
2692,"anyway fuck Joe Rogan - but also fuck every liberal dipshit to use this as a point of attack, though advertising th… https://t.co/kRsET8oUvq",purplerainblue,Sun Jan 26 11:10:26 +0000 2020,Wokescoldovia
2693,I just signed a petition calling on TV shows that air scenes of sexual violence to do more to support survivors. Wi… https://t.co/LWH9oKgSeV,wanderer086,Sun Jan 26 11:10:26 +0000 2020,England
2694, Our #LeftLib - #Islamist Jamaat's thank you note to George Soros. The 'protests' are not about #CAA never mind the Goebbe…,keshda,Sun Jan 26 11:10:27 +0000 2020,India
2695," #JeffBezosLiar
Attempted attack on His Highness the Crown Prince of the Kingdom exposed and can not be believed
@AJArabic
@…",me00mee,Sun Jan 26 11:10:27 +0000 2020,None
2696, car looks like it's waiting it's turn to attack in final fantasy,CarlosLanza420,Sun Jan 26 11:10:27 +0000 2020,Honduras
2697, Je crois que j’ai rarement vu un shooting aussi incroyable,MeuretLaura,Sun Jan 26 11:10:27 +0000 2020,"Valence, France"
2698,@TajinderBagga https://t.co/G2C3G7LaI2,A_Rajkhowa,Sun Jan 26 11:10:27 +0000 2020,INDIA
2699," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",azim_muhaimin,Sun Jan 26 11:10:27 +0000 2020,Malaysia
2700, राम राम जी 🙏 यह Islamist अपनी ideology से compromise नहीं कर रही अपनी strategy बदल रही है 🤔 हम आपक़े दोगले वजूद को सब के…,shatrughan100,Sun Jan 26 11:10:27 +0000 2020, Hindustan🇮🇳
2701," #BREAKING: Just into our newsroom, the mugshot of Joshua Hendricks III. Hendricks was involved in a shooting with Lancaster…",cblake24,Sun Jan 26 11:10:28 +0000 2020,"Charlotte, NC"
2702, Everytime there is a government push against protesters in Nasriya a large human waves comes out of nowhere and rushes…,ibn_ubady,Sun Jan 26 11:10:28 +0000 2020,Land of Mwambao
2703," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",juliannequinano,Sun Jan 26 11:10:28 +0000 2020,south 
2704," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",didiyah212,Sun Jan 26 11:10:28 +0000 2020,"Pemalang, Indonesia"
2705," 2020 so far;
- “world war 3”
- iran plane crash
- australian bushfires
- volcanic eruptions
- earthquake in indonesia
- jak…",Dd_Tinggi,Sun Jan 26 11:10:28 +0000 2020,None
2706, Up for some fun?! https://t.co/ZWUF1A6YPY and have a blast! 💦💦 https://t.co/otYUHLB2On,Karmacronos,Sun Jan 26 11:10:28 +0000 2020,None
2707," we dont deserve dogs. 😭
น้องหมาที่เป็น autism service dog พยายามช่วยเจ้านายสงบสติอารมณ์ตอนที่เธอมีอาการ panic น้องพยายาม…",Lee_KaeRu,Sun Jan 26 11:10:28 +0000 2020,BKK Thailand
